,id,name,main_headline,trim_link,web_url,posted_at,pub_date,description,snippet
551,5281959998_10150684853154999,Reinventing the Library,Reinventing the Library,https://www.nytimes.com/2015/10/24/opinion/reinventing-the-library.html,https://www.nytimes.com/2015/10/24/opinion/reinventing-the-library.html,2015-10-25 16:25:01,2015-10-23T12:17:35+0000,"If we change the role of libraries and librarians, we must be careful to preserve the centrality of the book.","If we change the role of libraries and librarians, we must be careful to preserve the centrality of the book."
552,5281959998_10150683759444999,Roasted Cauliflower Recipe,Roasted Cauliflower,https://cooking.nytimes.com/recipes/7588-roasted-cauliflower,https://cooking.nytimes.com/recipes/7588-roasted-cauliflower,2015-10-26 01:55:01,2001-01-17T00:00:00+0000,This recipe is by Amanda Hesser and takes 30 minutes. Tell us what you think of it at The New York Times - Dining - Food.,
553,5281959998_10150685430369999,Turkey Chili Recipe,Turkey Chili,https://cooking.nytimes.com/recipes/7985-turkey-chili,https://cooking.nytimes.com/recipes/7985-turkey-chili,2015-10-26 22:55:00,1992-11-25T00:00:00+0000,This recipe is by Pierre Franey and takes 35 minutes. Tell us what you think of it at The New York Times - Dining - Food.,
554,5281959998_10150685864759999,Pecan Pie Truffles Recipe,Pecan Pie Truffles,https://cooking.nytimes.com/recipes/1015214-pecan-pie-truffles,https://cooking.nytimes.com/recipes/1015214-pecan-pie-truffles,2015-10-27 16:55:12,2010-11-09T00:00:00+0000,"Get ready for the most intense holiday goodie you’ve ever tried These fabulous truffles, created by the VegNews food columnist Hannah Kaminsky, are outrageously flavorful and combine the best part of pecan pie (pecans, sugar and bourbon) in a thin layer of smooth chocolate Like traditional rum balls, these offer a slightly alcoholic kick, so be sure to monitor any underage guests!",
555,5281959998_10150686956134999,Lemony Carrot and Cauliflower Soup Recipe,Lemony Carrot and Cauliflower Soup,https://cooking.nytimes.com/recipes/1015360-lemony-carrot-and-cauliflower-soup,https://cooking.nytimes.com/recipes/1015360-lemony-carrot-and-cauliflower-soup,2015-10-29 20:55:08,2013-11-05T00:00:00+0000,"You can pretty much simmer together any combination of vegetables with a little water or broth, purée it, top it with good olive oil and salt, and end up with something good to eat The addition of miso paste and crushed coriander to the broth, and fresh lemon and cilantro at the end, zips things up without negating the comfort factor.",
556,5281959998_10150687123414999,Potato And Onion Hash With A Fried Egg Recipe,Potato Hash With a Fried Egg,https://cooking.nytimes.com/recipes/9049-potato-hash-with-a-fried-egg,https://cooking.nytimes.com/recipes/9049-potato-hash-with-a-fried-egg,2015-10-30 11:25:00,2004-03-17T00:00:00+0000,This recipe is by Nigella Lawson. Tell us what you think of it at The New York Times - Dining - Food.,
557,5281959998_10150687348289999,Parsnip Gratin With Turmeric and Cumin Recipe,Parsnip Gratin With Turmeric and Cumin,https://cooking.nytimes.com/recipes/1017788-parsnip-gratin-with-turmeric-and-cumin,https://cooking.nytimes.com/recipes/1017788-parsnip-gratin-with-turmeric-and-cumin,2015-10-30 21:25:00,2015-11-04T00:00:00+0000,"Parsnips are underappreciated but are by far the tastiest of winter vegetables, sweet and deep-flavored Here, they are parboiled and splashed with cream, then baked with an unlikely but delicious combination: turmeric, cumin and feta.",
558,5281959998_10150687380449999,Intense Chocolate Mousse Cake Recipe,Intense Chocolate Mousse Cake,https://cooking.nytimes.com/recipes/11001-intense-chocolate-mousse-cake,https://cooking.nytimes.com/recipes/11001-intense-chocolate-mousse-cake,2015-10-31 18:55:01,2004-08-04T00:00:00+0000,There is very little that needs to be said about a chocolate mousse cake This one lives up to its name It is gloriously intense,
559,5281959998_10150687376504999,Meatball Parmesan Recipe,Meatball Parmesan,https://cooking.nytimes.com/recipes/1017171-meatball-parmesan,https://cooking.nytimes.com/recipes/1017171-meatball-parmesan,2015-10-31 22:55:00,2015-02-04T00:00:00+0000,"Whether you scoop this onto a toasted semolina hero roll for a sandwich, or serve it straight from the pan with garlic bread on the side, meatball Parmesan makes a filling, savory meal You can form the meatballs up to a day ahead and keep them in the fridge until you’re ready to fry But they are bes…",
560,5281959998_10150687377004999,Gratinee of Cauliflower Recipe,Gratinee of Cauliflower,https://cooking.nytimes.com/recipes/1015571-gratinee-of-cauliflower,https://cooking.nytimes.com/recipes/1015571-gratinee-of-cauliflower,2015-11-01 17:55:00,2009-02-25T00:00:00+0000,"Creamy, cheesy but not too thick or heavy, this is a good side for a pork loin.",
561,5281959998_10150688288589999,Katharine Hepburn’s Brownies Recipe,Katharine Hepburn’s Brownies,https://cooking.nytimes.com/recipes/10782-katharine-hepburns-brownies,https://cooking.nytimes.com/recipes/10782-katharine-hepburns-brownies,2015-11-01 20:55:00,2003-07-06T00:00:00+0000,"Much like its author, this recipe is a no-fuss classic It calls for just 1/4 cup of flour, which yields an incredibly rich and gooey brownie, and it's super easy to make So easy, in fact, that baking a batch of these might just become part of your weekend routine.",
562,5281959998_10150687379899999,Fiery Sweet Potatoes Recipe,Fiery Sweet Potatoes,https://cooking.nytimes.com/recipes/1012865-fiery-sweet-potatoes,https://cooking.nytimes.com/recipes/1012865-fiery-sweet-potatoes,2015-11-01 23:55:00,2015-11-11T00:00:00+0000,"Coconut milk and fiery Thai spice paste turn up the heat, but the familiar brown sugar and butter are still part of the mix in this amazing and unexpected combination of flavors that would be a fine addition to any table from Thanksgiving through May.",
563,5281959998_10150688584514999,Brandied Pumpkin Pie Recipe,Brandied Pumpkin Pie,https://cooking.nytimes.com/recipes/1015413-brandied-pumpkin-pie,https://cooking.nytimes.com/recipes/1015413-brandied-pumpkin-pie,2015-11-02 20:25:00,2014-11-14T00:00:00+0000,"Pumpkin pie made with canned pumpkin is all well and good, but pumpkin pie made with fresh butternut squash purée is even better Thin-skinned and easy to cut, butternut squash turns soft and velvety if you roast it, and a quick whirl in the food processor or a blender quickly reduces to it to a lusc…",
564,5281959998_10150688761279999,Lemon and Garlic Chicken With Mushrooms Recipe,Lemon and Garlic Chicken With Mushrooms,https://cooking.nytimes.com/recipes/1016153-lemon-and-garlic-chicken-with-mushrooms,https://cooking.nytimes.com/recipes/1016153-lemon-and-garlic-chicken-with-mushrooms,2015-11-02 23:25:10,2014-03-28T00:00:00+0000,"In this Provençal rendition of pan-cooked chicken breasts, the mushrooms take on and added dimension of flavor as they deglaze the pan with the help of one of their favorite partners, dry white wine",
565,5281959998_10150689062419999,"Pasta With Tomatoes, Capers, Olives and Breadcrumbs Recipe","Pasta With Tomatoes, Capers, Olives and Breadcrumbs",https://cooking.nytimes.com/recipes/1013717-pasta-with-tomatoes-capers-olives-and-breadcrumbs,https://cooking.nytimes.com/recipes/1013717-pasta-with-tomatoes-capers-olives-and-breadcrumbs,2015-11-03 22:55:00,2010-12-10T00:00:00+0000,"Bread crumbs, crisped in olive oil with garlic, make a flavorful addition to just about any pasta Make your own bread crumbs if you’ve got bread that’s drying out, and keep them in the freezer.",
566,5281959998_10150690521284999,Green Bean Casserole Recipe,Green Bean Casserole,https://cooking.nytimes.com/recipes/1016946-green-bean-casserole,https://cooking.nytimes.com/recipes/1016946-green-bean-casserole,2015-11-06 18:25:01,2014-11-01T00:00:00+0000,"Green bean casserole is unheard-of on Thanksgiving tables in New England, said Clifford A Wright, author of the casserole cookbook “Bake Until Bubbly.” But as you move through the Midwest and down into Oklahoma, where the casserole is king, it is a cornerstone of the holiday meal When this reporter…",
567,5281959998_10150690533619999,All-Purpose Biscuits Recipe,All-Purpose Biscuits,https://cooking.nytimes.com/recipes/1013741-all-purpose-biscuits,https://cooking.nytimes.com/recipes/1013741-all-purpose-biscuits,2015-11-07 11:31:00,2015-10-14T00:00:00+0000,"Biscuits are what take us into the kitchen today to cook: fat, flaky mounds of quick bread, golden brown, with a significant crumb Composed of flour, baking powder, fat and a liquid, then baked in a hot oven, they are an excellent sop for sorghum syrup, molasses or honey They are marvelous layered w…",
568,5281959998_10150690531859999,Mashed Potato Casserole Recipe,Mashed Potato Casserole,https://cooking.nytimes.com/recipes/1013923-mashed-potato-casserole,https://cooking.nytimes.com/recipes/1013923-mashed-potato-casserole,2015-11-08 13:55:00,2011-11-16T00:00:00+0000,"This casserole may upset some mashed potato purists, but take heart: one bite and they'll be won over The genius of this recipe, besides its utter deliciousness, is that it can be made the day before, or even two Cook the potatoes, assemble the casserole, wrap tightly and store it in the refrigerato…",
569,5281959998_10150690532889999,"Roast Chicken With Cumin, Honey and Orange Recipe","Roast Chicken With Cumin, Honey and Orange",https://cooking.nytimes.com/recipes/7029-roast-chicken-with-cumin-honey-and-orange,https://cooking.nytimes.com/recipes/7029-roast-chicken-with-cumin-honey-and-orange,2015-11-08 16:55:00,1999-04-21T00:00:00+0000,"An easy way to give roast chicken some character is to baste it with flavorful liquid Contrary to conventional wisdom, this does nothing to keep the bird moist Even a very lean bird remains moist as long as it isn't overcooked",
570,5281959998_10150691792624999,Sticky Cranberry Gingerbread Recipe,Sticky Cranberry Gingerbread,https://cooking.nytimes.com/recipes/1017758-sticky-cranberry-gingerbread,https://cooking.nytimes.com/recipes/1017758-sticky-cranberry-gingerbread,2015-11-09 18:45:00,2015-11-11T00:00:00+0000,"Sticky, spicy and full of cranberries, this gingerbread is perfect for the holidays The recipe has been designed to make ahead, and will tastes as good 2 days after baking as it does on the same day (It will keep for 4 to 5 days.) To store it, wrap it well, stick it in the fridge and then bring to r…",
571,5281959998_10150692891734999,Sweet Potato Casserole Recipe,Sweet Potato Casserole,https://cooking.nytimes.com/recipes/331-sweet-potato-casserole,https://cooking.nytimes.com/recipes/331-sweet-potato-casserole,2015-11-11 16:55:00,1992-11-18T00:00:00+0000,This recipe is by Marian Burros and takes 2 hours. Tell us what you think of it at The New York Times - Dining - Food.,
572,5281959998_10150693371989999,The House That Julia Built,The House That Julia Built,https://www.nytimes.com/2015/11/13/greathomesanddestinations/the-house-that-julia-built.html,https://www.nytimes.com/2015/11/13/greathomesanddestinations/the-house-that-julia-built.html,2015-11-12 15:40:01,2015-11-12T10:40:15+0000,"La Pitchoune, which became Julia Child's link with France and a place she returned to again and again in her mind and in her recipes, is for sale on the open market for the first time.","La Pitchoune, which became Julia Child's link with France and a place she returned to again and again in her mind and in her recipes, is for sale on the open market for the first time."
573,5281959998_10150693438519999,Porchetta Pork Chops Recipe,Porchetta Pork Chops,https://cooking.nytimes.com/recipes/1014884-porchetta-pork-chops,https://cooking.nytimes.com/recipes/1014884-porchetta-pork-chops,2015-11-13 00:25:01,2013-07-17T00:00:00+0000,This recipe is by Melissa Clark and takes 20 minutes. Tell us what you think of it at The New York Times - Dining - Food.,
574,5281959998_10150693665459999,"Roasted Apple, Butternut Squash and Caramelized Onion Pizza Recipe","Vegan Pizza With Apple, Butternut Squash and Caramelized Onions",https://cooking.nytimes.com/recipes/12946-vegan-pizza-with-apple-butternut-squash-and-caramelized-onions,https://cooking.nytimes.com/recipes/12946-vegan-pizza-with-apple-butternut-squash-and-caramelized-onions,2015-11-13 02:55:02,2012-11-12T00:00:00+0000,"This fall vegetable pizza is a great vegetarian main course, or it can be cut into pieces as an appetizer The creamy consistency of the white bean purée makes this dish seem like a decadent treat, and you won’t even notice that it doesn’t have cheese.",
575,5281959998_10150695453219999,Memorial Service in Paris for Victims,Memorial Service in Paris for Victims,https://www.nytimes.com/video/world/europe/100000004038869/memorial-service-for-paris-victims.html,https://www.nytimes.com/video/world/europe/100000004038869/memorial-service-for-paris-victims.html,2015-11-15 21:55:00,2015-11-15T19:13:50+0000,,A memorial service was held at the Cathedral of Notre-Dame in Paris to honor victims of Friday’s attack.
576,5281959998_10150695686579999,Video: Vigil for Victim of Paris Attacks,Vigil for Victim of Paris Attacks,https://www.nytimes.com/video/world/europe/100000004039497/vigil-for-student-killed-in-paris-attack.html,https://www.nytimes.com/video/world/europe/100000004039497/vigil-for-student-killed-in-paris-attack.html,2015-11-16 06:55:00,2015-11-16T05:25:50+0000,"California State University in Long Beach held a vigil in remembrance of Nohemi Gonzalez, a student killed in the Paris attacks.","California State University in Long Beach held a vigil in remembrance of Nohemi Gonzalez, a student killed in the Paris attacks."
577,5281959998_10150695867139999,A moment of silence across Paris,French President Joins Moment of Silence,https://www.nytimes.com/video/world/100000004039877/french-president-joins-moment-of-silence.html,https://www.nytimes.com/video/world/100000004039877/french-president-joins-moment-of-silence.html,2015-11-16 16:35:40,2015-11-16T14:39:54+0000,,President François Hollande joined thousands of Parisians in a moment of silence across the French capital to remember the victims of the terrorist attacks on Friday.
578,5281959998_10150696262594999,Julia Child’s Aunt Helen’s Fluffy Pumpkin Pie Recipe,Julia Child’s Aunt Helen’s Fluffy Pumpkin Pie,https://cooking.nytimes.com/recipes/1017820-julia-childs-aunt-helens-fluffy-pumpkin-pie,https://cooking.nytimes.com/recipes/1017820-julia-childs-aunt-helens-fluffy-pumpkin-pie,2015-11-17 17:55:00,2015-11-18T00:00:00+0000,"This recipe was published in Parade in November 1982, when Julia Child was writing a recipe column for the magazine As all cooks (and writers) know, Thanksgiving is an adventure and a challenge: how to come up with fresh ideas that keep the dish on the right side of tradition In this pie, Mrs",
579,5281959998_10150696805219999,The Attacks in Paris Reveal the Strategic Limits of ISIS,The Attacks in Paris Reveal the Strategic Limits of ISIS,https://www.nytimes.com/2015/11/17/opinion/the-attacks-in-paris-reveal-the-strategic-limits-of-isis.html,https://www.nytimes.com/2015/11/17/opinion/the-attacks-in-paris-reveal-the-strategic-limits-of-isis.html,2015-11-18 09:55:00,2015-11-16T11:38:21+0000,Globalized terrorism is no more effective than conducting aerial bombings without forces on the ground.,Globalized terrorism is no more effective than conducting aerial bombings without forces on the ground.
580,5281959998_10150697101229999,Pasta With Fried Lemons and Chile Flakes Recipe,Pasta With Fried Lemons and Chile Flakes,https://cooking.nytimes.com/recipes/1016815-pasta-with-fried-lemons-and-chile-flakes,https://cooking.nytimes.com/recipes/1016815-pasta-with-fried-lemons-and-chile-flakes,2015-11-18 22:34:40,2014-09-24T00:00:00+0000,"You probably already have a favorite pantry pasta dish that you habitually whip up when there’s nothing in the house for dinner Next time, try this one instead It has all the usual players – olive oil, Parmesan, flaky sea salt — along with fried lemons for brightness and chile flakes for heat",
581,5281959998_10150697812899999,South Korea Targets Dissent,South Korea Targets Dissent,https://www.nytimes.com/2015/11/20/opinion/international/south-korea-targets-dissent.html,https://www.nytimes.com/2015/11/20/opinion/international/south-korea-targets-dissent.html,2015-11-20 08:59:00,2015-11-19T20:54:06+0000,President Park's efforts to tamp down on criticism will damage the country's reputation abroad.,President Park’s efforts to tamp down criticism will damage the country’s reputation abroad.
582,5281959998_10150698022689999,"Saudi Arabia, an ISIS That Has Made It","Saudi Arabia, an ISIS That Has Made It",https://www.nytimes.com/2015/11/21/opinion/saudi-arabia-an-isis-that-has-made-it.html,https://www.nytimes.com/2015/11/21/opinion/saudi-arabia-an-isis-that-has-made-it.html,2015-11-20 17:55:00,2015-11-20T12:45:42+0000,The Islamic State has a mother: the invasion of Iraq. But it also has a father: Saudi Arabia's religious-industrial complex.,The Islamic State has a mother: the invasion of Iraq. But it also has a father: Saudi Arabia's religious-industrial complex.
583,5281959998_10150698218424999,Nutmeg-Maple Cream Pie Recipe,Nutmeg-Maple Cream Pie,https://cooking.nytimes.com/recipes/452-nutmeg-maple-cream-pie,https://cooking.nytimes.com/recipes/452-nutmeg-maple-cream-pie,2015-11-21 02:55:00,2006-11-15T00:00:00+0000,"This pie is a delicious twist on a custard standby, and it is exceedingly easy, a humble yet grandly flavored addition to any celebration Don't let making your own pie crust intimidate you: our pie guide has everything you need to know.",
584,5281959998_10150693451294999,Brussels Sprouts Sliders Recipe,Brussels Sprouts Sliders,https://cooking.nytimes.com/recipes/1016967-brussels-sprouts-sliders,https://cooking.nytimes.com/recipes/1016967-brussels-sprouts-sliders,2015-11-21 14:28:26,2014-11-07T00:00:00+0000,"A creative and fun way to enjoy a great fall and winter vegetable: crunchy “buns” of roasted brussels sprouts with a tasty middle -- a confit of caramelized onions, tangy mustard and savory tempeh -- that makes for “dreamy bites of pure umami goodness,' said Marla Rose of Berwyn, Ill who sent us thi…",
585,5281959998_10150693474734999,45-Minute Roast Turkey Recipe,Roast Spatchcock Turkey,https://cooking.nytimes.com/recipes/543-roast-spatchcock-turkey,https://cooking.nytimes.com/recipes/543-roast-spatchcock-turkey,2015-11-21 17:32:16,2002-11-20T00:00:00+0000,"In 2002, Mark Bittman published this revolutionary approach to roasting the Thanksgiving turkey, which allows you to cut the cooking time of the average turkey by about 75 percent while still presenting an attractive bird Simply cut out the backbone — or ask your butcher to do it for you — and sprea…",
586,5281959998_10150693471729999,Spicy Lentil and Sweet Potato Stew With Chipotles Recipe,Spicy Lentil and Sweet Potato Stew With Chipotles,https://cooking.nytimes.com/recipes/1014563-spicy-lentil-and-sweet-potato-stew-with-chipotles,https://cooking.nytimes.com/recipes/1014563-spicy-lentil-and-sweet-potato-stew-with-chipotles,2015-11-22 23:55:00,2013-02-25T00:00:00+0000,"The sweetness of the sweet potatoes infuses this Mexican-inspired lentil dish along with the heat of the chipotles, which also have a certain sweetness as well because of the adobo sauce they’re they are packed in The combination, with the savory lentils, is a winner.",
587,5281959998_10150699360744999,Pumpkin Bread With Chocolate Chip Streusel Recipe,Pumpkin Bread With Chocolate Chip Streusel,https://cooking.nytimes.com/recipes/1017798-pumpkin-bread-with-chocolate-chip-streusel,https://cooking.nytimes.com/recipes/1017798-pumpkin-bread-with-chocolate-chip-streusel,2015-11-23 18:55:00,2015-11-18T00:00:00+0000,"This pumpkin quick bread is everything you love about the traditional version, but with a ribbon of spiced-chocolate-nut streusel running through the center and topped with more of the same We like ours served with a scoop of vanilla ice cream.",
588,5281959998_10150699361364999,Double Apple Pie Recipe,Double Apple Pie,https://cooking.nytimes.com/recipes/1016924-double-apple-pie,https://cooking.nytimes.com/recipes/1016924-double-apple-pie,2015-11-24 01:55:00,2014-10-28T00:00:00+0000,"This recipe is a keeper Gently spiced with cinnamon, tinged with brown sugar and loaded with apple butter, it’s as deeply flavored as an apple pie can be, all covered with a buttery wide-lattice top crust Although it’s at its most ethereal when baked on the same day you serve it, it’s still wonderfu…",
589,5281959998_10150699436969999,Creamy Potato Gratin Recipe,Creamy Potato Gratin,https://cooking.nytimes.com/recipes/1015410-creamy-potato-gratin,https://cooking.nytimes.com/recipes/1015410-creamy-potato-gratin,2015-11-24 05:25:00,2013-11-20T00:00:00+0000,"There is an annual color war in our household, with one faction demanding sweet potatoes with marshmallows, the other countering with a potato gratin I parcook the potatoes in half-and-half before baking the gratin It’s easier to fine-tune the seasonings that way",
590,5281959998_10150699772074999,"John Bolton: To Defeat ISIS, Create a Sunni State","John Bolton: To Defeat ISIS, Create a Sunni State",https://www.nytimes.com/2015/11/25/opinion/john-bolton-to-defeat-isis-create-a-sunni-state.html,https://www.nytimes.com/2015/11/25/opinion/john-bolton-to-defeat-isis-create-a-sunni-state.html,2015-11-24 15:55:14,2015-11-24T10:34:17+0000,Putting Syria and Iraq back together will serve only the interests of Moscow and Tehran.,Putting Syria and Iraq back together will serve only the interests of Moscow and Tehran.
591,5281959998_10150699417519999,Pecan Pie Truffles Recipe,Pecan Pie Truffles,https://cooking.nytimes.com/recipes/1015214-pecan-pie-truffles,https://cooking.nytimes.com/recipes/1015214-pecan-pie-truffles,2015-11-24 17:25:00,2010-11-09T00:00:00+0000,"These festive truffles from Hannah Kaminsky, a columnist at VegNews Magazine, combine the rich flavors of pecan pie under a thin layer of smooth chocolate Like traditional rum balls, these offer a slightly alcoholic kick, so be sure to monitor any underage guests.",
592,5281959998_10150699420929999,Cranberry Curd Tart Recipe,Cranberry Curd Tart,https://cooking.nytimes.com/recipes/1017817-cranberry-curd-tart,https://cooking.nytimes.com/recipes/1017817-cranberry-curd-tart,2015-11-25 09:55:00,2015-11-18T00:00:00+0000,"If you are a fan of lemon curd or the classic French tarte au citron, you will love this cranberry version To minimize kitchen time, make it in stages, preparing the crust and curd a day or two in advance The finished tart keeps well for a couple of days too",
593,5281959998_10150699764714999,Turkey Hash With Brussels Sprouts and Parsnips Recipe,Turkey Hash With Brussels Sprouts and Parsnips,https://cooking.nytimes.com/recipes/1017009-turkey-hash-with-brussels-sprouts-and-parsnips,https://cooking.nytimes.com/recipes/1017009-turkey-hash-with-brussels-sprouts-and-parsnips,2015-11-27 10:55:00,2014-11-26T00:00:00+0000,"Though it’s derived from a French word that means chopped, hash is quintessentially American It’s most often made with roasted or boiled meat (sometimes corned beef) and potatoes, cut into cubes and fried into a crisp-bottomed cake Invariably, it’s then topped with an egg, poached or fried",
594,5281959998_10150701186999999,Moment of Muddy Grace - The Enduring Appeal of Woodstock - NYTimes.com,Woodstock: A Moment of Muddy Grace,https://www.nytimes.com/2009/08/09/arts/music/09pare.html,https://www.nytimes.com/2009/08/09/arts/music/09pare.html,2015-11-27 21:55:00,2009-08-05T22:45:58+0000,"For baby boomers, the rock happening remains a community in the consciousness.","For baby boomers, the rock happening remains a community in the consciousness."
595,5281959998_10150700678754999,Lemon Poppy-Seed Pancakes with Greek Yogurt and Jam Recipe,Lemon Poppy-Seed Pancakes with Greek Yogurt and Jam,https://cooking.nytimes.com/recipes/12417-lemon-poppy-seed-pancakes-with-greek-yogurt-and-jam,https://cooking.nytimes.com/recipes/12417-lemon-poppy-seed-pancakes-with-greek-yogurt-and-jam,2015-11-28 11:55:00,2012-05-02T00:00:00+0000,"Honey, lemon zest and poppy seeds are stirred into a batter enriched with Greek yogurt elevating the pancake from typical to terrific With a scoop of ice cream, these could more than pass for dessert.",
596,5281959998_10150701525079999,Colorado Shooting Witness Speaks,Colorado Shooting Witness Speaks,https://www.nytimes.com/video/us/100000004063306/colorado-shooting-witness-speaks.html,https://www.nytimes.com/video/us/100000004063306/colorado-shooting-witness-speaks.html,2015-11-28 17:25:00,2015-11-28T16:44:00+0000,"Ozy Licano, who was shot at by the gunman at a Planned Parenthood on Friday, tearfully recounted his encounter with the shooter.","Ozy Licano, who was shot at by the gunman at a Planned Parenthood on Friday, tearfully recounted his encounter with the shooter."
597,5281959998_10150700679414999,Health Soup Recipe,Health Soup,https://cooking.nytimes.com/recipes/1017000-health-soup,https://cooking.nytimes.com/recipes/1017000-health-soup,2015-11-28 23:55:00,2014-11-17T00:00:00+0000,"This is a recipe for a very big batch, because it freezes well; in addition to death and taxes, we can be confident of future illness If you want less soup, halve the recipe If the sick person likes noodles when sick, I add a single serving of rice noodles for each serving, in the last few minutes o…",
598,5281959998_10150700680569999,Red Lentil Soup With Lemon Recipe,Red Lentil Soup With Lemon,https://cooking.nytimes.com/recipes/1016062-red-lentil-soup-with-lemon,https://cooking.nytimes.com/recipes/1016062-red-lentil-soup-with-lemon,2015-11-29 12:55:00,2008-01-09T00:00:00+0000,"This is a lentil soup that defies expectations of what lentil soup can be It is light, spicy and a bold red color (no murky brown here): a revelatory dish that takes less than an hour to make The cooking is painless",
599,5281959998_10150700680324999,"Broiled Chicken Thighs with Oranges, Fennel and Green Olives Recipe","Broiled Chicken Thighs with Oranges, Fennel and Green Olives",https://cooking.nytimes.com/recipes/1017755-broiled-chicken-thighs-with-oranges-fennel-and-green-olives,https://cooking.nytimes.com/recipes/1017755-broiled-chicken-thighs-with-oranges-fennel-and-green-olives,2015-11-29 19:25:00,2015-10-21T00:00:00+0000,"It's important to use smaller chicken thighs; if all you can get are the larger ones, it's best to cut them in half If you don't have Maras pepper, it's worth buying, since its distinctive flavor will add depth and a sly heat to all kinds of dishes.",
600,5281959998_10150702432124999,Cauliflower Parmesan Recipe,Cauliflower Parmesan,https://cooking.nytimes.com/recipes/1017170-cauliflower-parmesan,https://cooking.nytimes.com/recipes/1017170-cauliflower-parmesan,2015-12-01 01:55:01,2015-02-04T00:00:00+0000,"Think of cauliflower Parmesan as the winter analogue to eggplant Parmesan This fried cauliflower is worth making all on its own, with golden, crisp florets that are impossible to stop eating But they’re even better when given the parm treatment — baked with marinara sauce, mozzarella and grated Parm…",
601,5281959998_10150703219954999,"Fig Tart With Caramelized Onions, Rosemary and Stilton Recipe","Fig Tart With Caramelized Onions, Rosemary and Stilton",https://cooking.nytimes.com/recipes/1012799-fig-tart-with-caramelized-onions-rosemary-and-stilton,https://cooking.nytimes.com/recipes/1012799-fig-tart-with-caramelized-onions-rosemary-and-stilton,2015-12-02 02:55:00,2009-09-30T00:00:00+0000,This recipe is by Melissa Clark and takes 1 1/2 hours. Tell us what you think of it at The New York Times - Dining - Food.,
602,5281959998_10150704746854999,Chocolate Chip Cookies Recipe,Chocolate Chip Cookies,https://cooking.nytimes.com/recipes/1015819-chocolate-chip-cookies,https://cooking.nytimes.com/recipes/1015819-chocolate-chip-cookies,2015-12-04 19:40:01,2008-07-09T00:00:00+0000,"You may have memorized the foolproof gem on the back of the Toll House bag, given to the world by Ruth Graves Wakefield in the 1930s But this may become your new favorite chocolate chip cookie recipe It’s a little more complicated, and you’ll have to plan ahead: after assembling the dough, you must…",
603,5281959998_10150704802284999,Mashed Potato Latkes With Dill and Shallots Recipe,Mashed Potato Latkes With Dill and Shallots,https://cooking.nytimes.com/recipes/1017839-mashed-potato-latkes-with-dill-and-shallots,https://cooking.nytimes.com/recipes/1017839-mashed-potato-latkes-with-dill-and-shallots,2015-12-05 13:55:01,2015-12-02T00:00:00+0000,"Latkes from grated potatoes are traditional and crispy But I like this baked potato version because the flavor of the potatoes shines through, punched up with the pronounced seasoning of dill and parsley.",
604,5281959998_10150704802704999,Chocolate Coconut Cake Recipe,Chocolate Coconut Cake,https://cooking.nytimes.com/recipes/1017856-chocolate-coconut-cake,https://cooking.nytimes.com/recipes/1017856-chocolate-coconut-cake,2015-12-05 19:55:01,2015-12-02T00:00:00+0000,"On the lighter side of chocolate cakes, the fine, feathery crumb of this dessert is balanced by a slather of glossy, fudgy frosting A topping of shredded coconut provides additional richness and texture Make it the day before serving; its flavor only improves overnight.",
605,5281959998_10150704772634999,Coconut Chicken Curry with Cashews Recipe,Coconut Chicken Curry With Cashews,https://cooking.nytimes.com/recipes/1014468-coconut-chicken-curry-with-cashews,https://cooking.nytimes.com/recipes/1014468-coconut-chicken-curry-with-cashews,2015-12-07 00:55:01,2013-01-09T00:00:00+0000,This recipe is by David Tanis and takes About 1 hour. Tell us what you think of it at The New York Times - Dining - Food.,
606,5281959998_10150705906459999,,NYT: Restaurant Update for 1/20/2006,https://www.nytimes.com/,https://www.nytimes.com/,2015-12-07 01:03:44,2018-08-28T19:42:47+0000,,NYT: Restaurant Update for 1/20/2006. Topic discussed is sunchokes.
607,5281959998_10150704803109999,Sephardic Challah With Whole Spices Recipe,Sephardic Challah With Whole Spices,https://cooking.nytimes.com/recipes/1017858-sephardic-challah-with-whole-spices,https://cooking.nytimes.com/recipes/1017858-sephardic-challah-with-whole-spices,2015-12-07 12:55:02,2015-12-02T00:00:00+0000,"Challah is tremendously popular in the United States, among Jews and non-Jews alike.  But it doesn’t say anywhere in Jewish scripture that challah is a braided, sweet, eggy, deliciously squishy bread of the kind familiar to most Americans; that loaf is Ashkenazi, from Eastern European Jews The Sepha…",
608,5281959998_10150706335644999,Tomato Bisque With Fresh Goat Cheese Recipe,Tomato Bisque With Fresh Goat Cheese,https://cooking.nytimes.com/recipes/1015865-tomato-bisque-with-fresh-goat-cheese,https://cooking.nytimes.com/recipes/1015865-tomato-bisque-with-fresh-goat-cheese,2015-12-07 22:25:00,2014-01-08T00:00:00+0000,Fresh goat cheese can be swirled into a creamy tomato bisque just before serving.,
609,5281959998_10150706526009999,Roasted Chicken Provençal Recipe,Roasted Chicken Provençal,https://cooking.nytimes.com/recipes/1017327-roasted-chicken-provencal,https://cooking.nytimes.com/recipes/1017327-roasted-chicken-provencal,2015-12-08 03:55:01,2017-02-03T00:00:00+0000,"This is a recipe I picked up from Steven Stolman, a clothing and interior designer whose “Confessions of a Serial Entertainer” is a useful guide to the business and culture of dinner parties and general hospitality It is a perfect dinner-party meal: chicken thighs or legs dusted in flour and roasted…",
